sample,pvalue,foldchange
STAG3L2,8.732009143191985e-11,1.441009721511071
STAG3L1,2.304814659324457e-13,2.103389544812971
KIAA1804,3.648527675579967e-10,1.8433374350375695
LOC126536,0.0030478342559393298,3.9000924771822585
BCAP31,2.7989731623369766e-16,1.157445377194923
VPS35,0.008717166900271875,1.0414701724292192
VPS36,6.603386206397847e-08,1.1095816315391132
VPS39,0.05410765624251758,1.045939699722807
TAS2R43,0.030508423060143116,1.6301188653904406
TAS2R42,8.984369035239678e-13,4.413159714639296
TAS2R41,9.318076812915522e-08,5.029549106410889
TAS2R40,0.00024156158274924366,4.027538880145116
TAS2R46,0.011765489403157154,1.8425775461446168
KCTD3,0.0009525508550655755,1.094964678557969
KCTD2,0.5757924043001654,1.0142455580188907
KCTD1,0.06266273210122437,1.1669317635632523
KCTD7,0.8584101679177063,0.9844915175550892
KCTD6,0.01675902660207927,1.0973248530868263
KCTD5,0.0003388985490355537,1.1460568781771794
KCTD4,0.2809870957307785,0.771587731782555
KCTD9,0.1682973363277687,1.0452003919322543
KCTD8,0.00023312533594504326,0.25911262572150134
DQ596074,0.06761362458198517,1.338906490971818
DQ580826,0.0052555971410062725,2.6617742186178552
LOC100128191,7.12047971608255e-11,1.4072361911592421
SLC38A11,0.0008332185516141199,1.5620485185365596
SLC38A10,0.00021613847258489794,1.1100898528289258
PXN,0.0018301708375400069,1.2448801633985538
LOC374443,0.005658802215232981,1.214778603237354
CEP95,4.922998411130772e-11,1.3818325905587947
ESF1,1.995832659588975e-14,1.4987245876307562
DQ582462,0.37566464941878897,0.5927153796645344
DQ582460,0.6641468698428725,0.7301923812646881
BCYRN1,0.0017002900501669695,0.5484759669613698
VIS1,0.17270925525053224,2.5501590433835
USPL1,2.148464263624162e-11,1.3517123092575354
MIR660,0.001486154257011612,0.0
NEDD4L,0.007601986402642639,1.0924103718882374
UPF3A,9.986762840885845e-08,1.203779076441954
BRAF,0.009280214556361894,1.1024324362176647
UAP1L1,1.049598958993198e-27,1.8021915675513904
IFITM10,2.938788637831741e-26,1.816873055493504
AF086125,0.5493539083418623,0.823877530295984
ZFYVE19,0.02664261139887557,1.0465169593214072
NTNG1,0.022492611824002327,0.4696990813663063
NTNG2,3.7494897050481727e-07,1.4802324293770808
ZFYVE16,1.9280410470393284e-07,1.258549819217425
LOC100506810,1.0271506838354132e-14,2.2988779874077263
THY1,2.289237312073075e-12,1.5210723576315905
PRKRIP1,7.624518989887803e-16,1.2284708168566805
LOC100505549,0.0021982695537882263,1.147229616243742
OPN1SW,0.05577981886379546,1.2729012122797656
LOC100505540,0.22613926280476243,2.3325838444070266
LOC100505545,0.52779559682205,0.7625257578351373
TNS3,2.0542817035822002e-11,1.330847011125039
TRAF3IP1,5.242522041459562e-09,1.272268759085902
DQ594437,0.9849990175074663,0.9790051890289103
DQ594439,0.00177251930502584,0.0
ANGPTL7,0.00018713261726489524,0.30407097004431194
ANGPTL6,0.3520235465308489,1.0433191861335434
ANGPTL5,0.005948586071014843,0.3233248233934962
ANGPTL4,0.00048546629537319475,0.7555516909300782
ANGPTL3,0.017000616842715997,0.389772733186321
ANGPTL2,0.6637291734566416,1.0255905970473165
ANGPTL1,4.047654326943744e-06,0.3982770348574326
Mir_384,1.5288379682474148e-05,4.67270050711437
MMP14,2.4625031660470784e-23,1.2467203463382621
MMP15,0.006814051693728939,1.182115327973362
MMP16,0.9013065004558865,1.0227862617328567
MMP17,0.08943383821059567,1.1865541428809339
MMP10,7.462968019290497e-29,4.7932377280664085
MMP11,1.214936346919454e-47,3.0441669481294715
MMP12,6.852634404859393e-08,2.0286891942690954
MMP13,1.8182985226179438e-28,10.847476839286083
MMP19,1.108318959565204e-05,1.2305315369391274
TMSB15B,0.29488028058363136,1.1064623683253363
CDAN1,1.8194118215488026e-12,1.3549452040779075
KCNK18,0.007012679609135868,5.9829
KCNK16,0.023212742900411455,0.2468215179793051
KCNK17,0.16980029570968003,0.7999334769513761
KCNK15,4.3982866763441824e-09,1.647386022797876
KCNK12,0.2084892359611595,0.827677600974619
SNAR-A12,,0.0
KCNK10,0.07143495268188864,0.7775573133064964
ZC2HC1A,0.6707603672559838,0.9704744724634656
MMACHC,2.600953630730249e-14,1.305311682137132
BC128433,0.943118839993056,1.0462619584617407
C14orf184,3.948825788296903e-29,6.602748721270822
C14orf181,1.4847114611485762e-05,1.379946066517504
C14orf180,0.019763124268925753,0.3665425712881142
C14orf183,0.12931031816335112,1.3062102377229599
C14orf182,3.248509860102547e-05,1.638014548764401
LOC100507032,4.4171620859565566e-11,1.789945173862045
LOC100507034,1.1108374999553197e-10,1.2587491053174944
DQ600225,0.0568984096017122,0.0
TCN1,0.26027668048110225,0.8481512616866699
TCN2,0.7006674296488721,0.9783944369185628
DQ595741,0.5773729025296742,1.2017157859542236
PJCG1,0.0604112675895539,3.240396227821679
GPRC5D,0.36688497379631935,0.8985942369444224
TSC2,0.3185661370957214,1.0256131087969855
GPRC5C,0.8166330866898006,1.0177761675958072
GPRC5B,0.31650696649291765,1.063617597284528
SCLT1,2.7220005603693124e-14,1.441026033388719
ALG1L,7.212860775616765e-18,1.8660688037501416
DQ591916,0.0008325898201628663,0.0
CR936633,2.1824690913962844e-06,4.555154957879275
LOC100133308,0.00028828546829760176,3.4551799758015735
CPOX,2.7013177697123314e-13,1.3222170612874875
ALG10,3.2163629166576903e-23,1.648804206606276
ALG12,0.0013365655692718298,1.0740784195214845
ALG13,8.455174328371509e-05,1.1036231159499628
ALG14,0.08754789043511121,1.0576552874542606
RIOK2,1.2516641543507655e-06,1.1525281628732997
RIOK3,0.9206769979629965,0.9964765786120792
RIOK1,4.477695171841964e-18,1.2843645841579598
BANF1,4.945866831193362e-12,1.1128645062141211
BANF2,1.2245570010310986e-05,4.36008132996966
DQ572047,0.07471026289511276,0.0
DQ575010,,0.0
AHSP,0.1182619183109369,0.7179322793079108
AHSG,1.0872736945763914e-05,7.517820235520309
COX18,1.601894371770501e-08,1.1949910905605035
PFN1,0.24822514928388653,1.0110515350671634
TMEM211,0.004002358092974662,0.4195936709036567
SHISA7,0.09381238761296914,1.5358190933916913
TMEM215,0.008763369904630773,1.8482319982119602
BC038218,0.01468433317242843,2.8029727095516543
SHISA3,0.0009947306090546935,0.5611329203832683
KRT40,6.419802298552678e-05,3.538742075777682
BC038211,0.7632585524849059,1.0412931272320392
IL37,7.250621264252337e-16,8.928333016942716
IL34,0.1413351011231314,0.8846580957712775
IL32,6.506914580258364e-06,1.3622973400206317
IL33,7.992951074109048e-05,0.7937542276816365
IL31,0.14386712450201475,1.8284776763517527
NKPD1,0.22027938499861818,1.3459672573245973
HMBOX1,0.004708735355747223,1.1261190576093738
SHISA8,0.7440637192404542,1.0955275006213148
SHISA9,0.003963899455456939,0.3026578347526208
CAMK2N2,2.201514510611337e-12,1.9914313901595162
CAMK2N1,0.0028228684659389325,1.1696406268007502
RHPN1-AS1,6.861943434494517e-33,2.901890396882225
AX746871,0.8657532570230791,0.9324017257211152
AX746877,0.19032481244305086,0.5064669647121226
HYOU1,6.404745655991312e-08,1.1900961758267288
BC042893,9.07368274725244e-06,1.5144617733667793
DQ574839,0.0034620074272970185,0.0
GTSF1L,9.186946130392481e-05,2.711419874312645
PABL,0.00019550251013990936,2.261161541544672
AMACR,3.052610380665202e-05,1.1518983401029923
AK094915,0.45965471338682906,1.3369030516738498
BC037891,0.22910345575666186,1.2995794013879132
BC037892,5.339064508721243e-05,2.8157913449183525
AZU1,0.00246861064260815,2.543162395597135
SAYSD1,8.031544254929415e-16,1.2818835915053202
ERAP2,0.526269840041543,1.052002566475057
ERAP1,0.00310872754931461,1.0756199406766531
AK128400,8.9741823854444e-08,1.6009611276820932
NMRK1,0.0001831492007141068,0.8592544876154209
TCRBV20S1,0.5449127647445091,1.1639244359175538
PLA2G1B,0.004627220992407897,0.3818362363171036
DDX58,2.297790437996493e-07,1.2197069972572077
DDX59,0.004404665525385041,1.067105026378911
DDX52,8.902445797069213e-17,1.335980366997018
DENR,1.1754977855601058e-20,1.2211403547158606
DDX50,5.607489867353605e-05,1.1383658380297066
DDX51,7.468231242916587e-10,1.2707188160750293
ZNF167,0.12950121465971492,0.876019859824232
DDX54,1.598781532709587e-19,1.227998768154639
DDX55,2.4865784426535183e-30,1.5984184859998347
GATM,0.17155281633681224,0.9436422664946836
DQ581393,0.005277176247543722,0.0
DQ581392,0.3825059517061131,1.5772167297313648
GATC,9.202416386830838e-21,1.213106635326107
MIR1322,0.0009230469836821009,4.0864906540593
AX748080,0.011758761405890703,0.6805463851415544
MIR3180-4,0.0008865540407178627,2.9080877018466307
MIR3180-5,0.0016697388098287178,2.6899510590500646
MIR3180-1,,0.0
LOC285401,1.621323285886651e-08,4.151951754385969
EGLN3,6.770392095122349e-06,0.8552608139642347
EGLN2,0.015617609469463323,1.0412539277040604
EGLN1,0.07316160023653759,1.0507533136124043
DNAH1,8.288952270056828e-09,1.5157439137726587
PLA2G10,0.9523799377824116,0.9921512850729973
DNAH7,0.0010575968726815642,1.4792719215854295
DNAH5,2.3639547885102598e-23,3.5401118063817187
DNAH8,0.9165114249774493,0.9790428941205471
DNAH9,0.012569723058738533,1.8864925003451383
DQ570033,0.0021483205459107866,0.0
DQ570035,5.848758246403423e-09,118.26148999258709
DJ417913,0.006015725415634443,1.1291831358223403
MIMT1,0.8517547129703862,1.0738479546574669
A2LD1,3.435924917428103e-05,1.167835073202111
HSD17B12,6.382948659335345e-06,1.0841731367427467
HSD17B10,9.885958772821313e-06,1.0568018091500735
LAG3,0.3584706247396081,1.0840645731059653
ETF1,0.09382505951795414,1.037104372717424
BC036850,0.000343475732774872,0.2927954817378326
OR8K1,0.0003874208529988754,18.75243664717349
OR8K3,0.03582786917892073,0.0
LOC283585,0.00012580319706120472,8.584902121673894
DQ571071,0.5320386553722131,1.6948998602701446
GNB5,0.06926540859473229,1.0997333281226076
GNB4,0.9722303378863133,1.0023881074720231
GNB1,0.0001651931948162334,1.0429778559282614
LOC100287944,0.003377400062486527,1.2216239962315123
GNB3,0.13455854236089643,1.1403029232075756
GNB2,6.158579760159283e-08,1.0667242318057493
KIAA0664L3,1.8274673348471205e-10,1.3994420668826246
FOXB2,0.002963921109542499,0.0
LOC284751,2.896319559101822e-19,2.774442951954087
DL476309,1.3509509679812433e-10,1.18765359398111
BC033323,5.170683779211553e-12,2.0177327042561206
PARD3B,0.47604396447745,1.0492082634889197
CECR5-AS1,0.4547790662136856,1.0719380129205096
CKAP2L,2.112850360601857e-18,2.613442895508391
CDCP1,0.00013569519267025222,1.3738598011268917
LOC389834,0.1627690042613565,1.1901290503058064
LOC389831,2.2592563356678906e-05,1.3491053282791188
ETFB,0.1477480062277477,0.9761729836110756
GTF2A1,0.1106494341747938,1.0423994117082396
GTF2A2,1.657416052597487e-05,1.0916196354910628
IL18BP,3.951447863432059e-14,1.5320954231202357
RPE,3.272438997991632e-16,1.228505896705421
C3orf24,3.5717585206905494e-21,2.9017889969132806
C3orf25,2.4127311279024086e-08,1.8275139998950392
RP1,5.041083813329422e-08,3.6530697732146433
RP2,1.169515994350812e-08,1.20267068665203
C3orf26,1.11997541408619e-14,1.4163739045756445
RP9,8.280321554946006e-22,1.3409819710501731
BCMS,3.197663013428226e-11,1.5697128032837184
CALD1,0.2421140151094654,0.9250486724311594
BC069776,9.531341052558381e-05,1.2043012932414758
PRO0611,9.957453122339227e-06,1.980690794841
NUP62CL,4.009513840610866e-34,2.903166820253536
CSTF1,1.0162590342317866e-30,1.2338043676896724
CSTF3,5.319290120759556e-23,1.3272667304070283
CSTF2,1.511568089770485e-10,1.2990709080838805
DQ599403,0.25424060416360283,2.355199222546161
DQ583138,0.08133868115604755,0.0
DQ583133,0.03837926617308521,18.871418612757058
DQ583130,1.297969317742534e-05,2.1931036626109113
BPTF,1.2402945003633305e-09,1.2115439856516976
DQ582265,0.008301425767088439,0.9103202478423178
SYMPK,1.2872580961222237e-15,1.2159636031479457
TNMD,0.09199374189358057,0.6399680749101889
DQ584857,0.004575320741248655,0.0
LOC158435,0.0007619827221670136,2.3382290664100074
SSX3,0.0005921514243936386,9.666886365823151
SOX30,4.986094030319803e-07,1.7644943616227222
SERPINC1,0.2860357480893213,1.304625240038406
CLN6,4.158824764735441e-15,1.3862672893334276
CLN5,0.0012119622444341132,1.0818203185008408
CLN3,8.359324308282405e-05,1.1378001643886473
MIR519A1,0.5311661481534898,1.4741891659898707
MIR519A2,0.30603334054079223,1.9320341266981096
CLN8,0.05574756338576241,1.0765605760131207
SNORA19,1.2643697189014556e-07,2.760822092726301
SNORA18,9.657942747194157e-11,1.5699873251324106
LOC100507651,4.467560889147137e-06,4.282785306579823
SNORA15,2.0398559661901772e-19,4.721162789324048
SNORA16,2.2853180683482025e-07,2.1157758996860196
SNORA11,0.16680805888099265,1.7389306072420112
ACSM2A,0.411107486557277,1.320316823657658
ACSM2B,0.05856667327553547,2.4060087895653894
SNORA12,0.015209758862083662,0.6987882177094505
OR51I1,0.02654537132200443,4.0267171619084605
OR51I2,0.6694915755982443,1.2480695171324179
MFI2-AS1,1.178434634719739e-28,2.3756477524129536
RBX1,0.01137696777508297,1.0427433478992063
LOC100616530,1.1809775381564876e-05,1.9355141170730015
AK098263,0.05959603644473431,1.1680731636456259
HRAS,0.00017641673742239654,1.0999098388204864
FLJ25758,0.0014838261608513985,3.913233445836216
CDYL2,0.0001915972862797409,1.3481690383920315
CLRN1-AS1,0.00515379837904252,2.6554771379232673
KRTAP9-8,0.05174358403797231,4.091345154129314
KRTAP9-9,8.692133203184965e-05,32.973459563542995
KRTAP9-1,4.072819384747809e-06,0.0
KRTAP9-2,0.0009790776815975938,15.817731829573933
KRTAP9-3,0.00031288278320987305,35.08869395711501
KRTAP9-4,0.0016867951859392378,5.546702825206833
JMJD1C,5.566789146721412e-05,1.1424720071259975
JA682587,0.0032383675900254545,4.663546507976386
DQ581988,0.7445412488716525,0.9046766313553053
DQ581981,0.8707349859261057,1.1792717741098306
OR52I2,0.0013579812918918608,7.4105755962941045
OR52I1,0.133589277140792,1.6693197760831218
DTNBP1,0.0001677448093605309,1.1121010979685415
KIAA0226L,0.07381729261347661,1.276410099535407
LOC148189,0.013135622729154613,1.1039772717160337
CDC14C,0.013284714218017553,1.8138880855986115
CDC14B,0.0060540180363009045,1.1196951692874706
CDC14A,0.9821988725200435,1.001443011796618
GPR179,0.009499167157573936,1.5546647831883695
GPR171,0.12881052215708028,1.1548844607175135
SPATA6L,1.2322611765871051e-11,1.7284115371416091
GPR174,0.002609274173781072,1.5263372044931642
GPR176,9.054408431365755e-11,1.7298437357528587
SH3YL1,5.4760049984347355e-27,2.722154413951127
RNY5,2.1761296535982743e-06,4.703025188713052
RNY4,0.0018333483403530349,0.0
CEACAM20,0.005961417191081617,0.22395342620546954
CEACAM21,0.996472356769887,0.9993619847928856
SS18L2,0.0002538957090932772,1.1269969937382611
SS18L1,1.583137912751233e-22,1.4451794018114636
OR6N2,0.0702245835376801,3.82964768870405
UCHL5,0.01281555223890094,1.0787239139264053
UCHL1,0.17657895899199624,0.8383102199228554
UCHL3,5.016101366365559e-07,1.1255861389319473
HIST1H2APS1,0.0001390822582612814,0.0
RARRES2,0.25478752825984613,0.9555593978857873
RARRES3,0.34174233360826856,1.040839978095771
RARRES1,2.4775295677835466e-09,1.6145973866646062
ZNF404,0.5358546162383555,0.9311239973229914
RNF126P1,0.12558185944102135,0.8128605348868438
ZNF407,0.060336397805953595,1.1085749336305173
ZNF408,8.857855876424424e-09,1.1983864462792155
MIR548D1,4.3872837820583734e-06,11.760809384445615
MIR548D2,0.852013360904129,1.1522560449050088
BC150495,0.0015467048475898393,5.643091255269959
PRELID1,0.0013982743688125464,1.075212429275923
PRELID2,0.032595104466514584,1.2150408339589347
BC107568,2.44557244441836e-07,1.4789117302323411
FAM171B,0.11793822156836796,1.1426103020149796
PDE6C,0.00020997745106483254,2.110411308916774
DQ580323,0.05452306121890561,0.0
KIAA0247,0.3658612295801451,1.024051962488346
KIAA0240,0.010039078737274979,1.0971293170476626
FRMPD2P1,0.003437985386797901,0.0
PPP6R2,0.09837730053197738,1.0255119110907833
PPP6R3,2.5570166068310204e-11,1.1383333429285312
PPP6R1,1.0574887285229e-05,1.1098012260908656
EFCAB7,0.002745645886235732,1.1893414812100547
FLNC,0.002692868351987959,0.6823586713035356
DQ585665,0.31794853172327575,0.0
OR5I1,0.004121370674924051,0.0
SETD1A,1.5877331360069418e-08,1.1994719049273441
SETD1B,0.07880255085308727,1.0637419275167619
NIM1,1.1458921872220213e-05,0.40864751788363285
TLX1NB,3.400940146995186e-16,4.407227955859916
MIR3943,4.4685599694721456e-05,0.0
TRAF3IP2-AS1,0.6274693908216138,0.9555961586482115
BC152380,0.9106214004835036,0.956711448794069
SIAE,0.0012383885080823394,1.1793754949817596
TESPA1,0.5698666391343018,0.9323229186204379
AK055267,0.17184082041095083,1.9413521440525714
WASH7P,3.4528559003875794e-17,1.6057207153049196
AK055260,0.0003506242018081232,2.6640178540654182
TRAV38-2DV8,0.7823544234292921,0.9602234238535602
LOC344595,0.4894022660127706,0.9261493710905094
PXDN,3.055163309948588e-07,1.4190767670748066
DQ592342,0.003517524415475742,0.0
C9orf172,0.28324458765722854,0.8762389400170048
Mir_887,0.19569645681242254,1.7876621861853168
LANCL2,8.337326876474136e-20,1.207816634727392
LANCL3,1.0344195534337023e-06,0.4972910647596634
LANCL1,0.010441522240427032,1.0930205132932103
NPEPPS,0.21351978700909569,1.0448851536987118
RAB7A,4.404306464668541e-10,1.048092738834262
GNPNAT1,8.436114552178923e-15,1.321996056980661
AK123298,0.3443819203043996,0.7404622325043381
EFEMP1,0.05381609082936299,0.9260350025809367
EFEMP2,0.8036157028425277,0.9865513493187807
LOC100506990,0.7723889397266198,1.0253516674322036
AK123292,0.0030692218789554913,0.7877962452416725
JA611288,0.00908416930177166,0.41125135702254906
AK125849,3.7146425347067587e-07,3.789747610982164
JA611286,0.6632302640751373,0.534848052794525
OR4M2,0.0002577397893247823,0.0
OR4M1,0.0015932349629723742,0.0
SCTR,9.517367416047262e-06,0.45125878414189136
WNT5B,6.606334164862344e-06,0.7972851186021186
WNT5A,2.608365927547787e-05,1.4717551008477323
BC040311,0.0013761136042254008,6.133991228070178
DQ589220,0.06730058920402021,0.0
DQ589222,1.5234734411605862e-05,5.797705664057212
HNRNPH1,3.3103320206593376e-10,1.1276489099831912
HNRNPH3,1.5914777540211e-07,1.1251965363877767
HNRNPH2,2.675113035389297e-08,1.0786273588832038
MIR891A,0.0040430064476802315,0.0
AK056246,0.0013195579967555796,1.2642416139647603
DQ593430,0.013813134241516279,38.50357340720222
DQ597394,0.00891884656223125,1.6538387346469046
RBM10,3.452379321352835e-11,1.1201583809731221
RUSC1-AS1,7.079809121369483e-07,1.1442870179863283
RBM14,1.3498119149703464e-20,1.1560315563581283
AK098705,0.0018142714525186145,1.9806294036979233
HNRNPUL2,1.5555771390245214e-05,1.0643896505061674
HNRNPUL1,6.272948390881415e-09,1.0763280652127178
STOML3,1.3245296804779774e-15,9.88308001366748
PAIP2,0.12214202456686457,0.9657881460159493
PAIP1,8.902778632201529e-13,1.153527538791704
AKR1CL1,3.883752527512627e-09,9.043736678143954
FOXG1,0.028550594854820404,2.6024002832192603
DCAF13,1.0555881053062627e-30,1.443590516829202
DCAF12,8.14397094298086e-09,1.1949144275520758
DCAF11,0.33712614929767326,0.9759239338188075
DCAF10,0.006331530057485063,1.0940494409201986
DCAF17,6.347288455552455e-10,1.279911872448914
DCAF16,1.6234272680656994e-08,1.2170626950266172
DCAF15,9.412684368326027e-11,1.1885101969307608
PAPSS1,0.12436927686925725,1.041729232945061
TXN,0.06680848319635818,1.045969903893713
PAPSS2,0.06666313322868554,1.1385612282772486
TXK,0.0014655778427590171,1.464296463692697
WARS2,2.684524106539673e-13,1.2342633644724048
SPDYE7P,0.0007259860836112043,2.9085068907134666
DQ599251,0.04349298229477915,0.0
SLC35E1,8.13123155065018e-09,1.0792363529876694
SLC35E2,0.06514959227031182,1.0954353382954045
SLC35E3,1.4462357692589459e-06,1.173981702748288
SLC35E4,4.209500985392008e-31,1.6468072147981763
BC041441,0.33370044273692656,1.3502824368613846
LOC100132774,3.836263052728059e-06,1.2516468966487375
AX746654,0.01197502935436576,11.300158246395497
BC041448,0.0001852753417466592,4.915479267914383
BC041449,7.33790351023139e-05,2.0714962001266617
FLJ33360,0.004851754476531467,1.7328326763264443
KIAA1383,7.075753397342029e-06,1.4008310752564799
RNU4ATAC,0.11201672238775304,1.9478617930818105
MYOZ2,0.006141090191321718,0.3075354646538699
MYOZ3,0.056296459094020306,1.3239603420535524
MYOZ1,0.0553471195819652,0.6066427655515759
KIAA1653,0.08456255567800963,1.3043319022451114
mir-108-1,0.2316279157340222,1.9943646940423136
AK097242,0.0036357300075902568,2.5241248288650495
WRB,0.31366775674829367,1.031238140520804
AF090102,5.049526001595498e-07,0.5344367642835867
WRN,6.190574246745278e-14,1.4568696364292137
LOC100509575,0.003955299911914767,4.990173414139324
BC007896,0.09234730004044299,1.0655520451869802
SVOPL,2.9025096194762358e-05,2.04329634336868
TCF15,0.06887795931555227,1.3500180713217478
SCNM1,5.815679205582187e-16,1.2214339378319452
TCF12,3.0034695188372767e-06,1.1272516993884654
TCF19,5.670607340002189e-10,1.3677725438478827
FAM120A,2.8013179641740152e-18,1.1612828145736462
LOC284950,0.934998857159391,0.9785973537803617
UROS,0.0033909033808155,1.0694621454707864
SHISA5,2.7313963574019235e-06,1.0715402766556972
UROD,0.01791255991313234,0.9543885125196137
LOC388242,0.0010982387234757902,1.5510635743301384
JA483376,0.000984540863169591,0.44116820874864404
NXF3,1.7287623602825652e-14,3.988161046003483
EPPK1,2.4484511143244712e-05,1.3710679464437558
MIR3689F,0.0002753525916864734,10.33200657894737
hCG_1995134,6.782727907367452e-07,1.3345575479857636
HMMR,2.310308186107541e-16,2.4527978848794825
AK096159,0.17907885485150987,1.3803470542026703
ASIC3,0.013628084527656039,1.2950480712709278
RPRD2,9.988013956392738e-05,1.1212254318101629
DQ576557,0.0015171385504933767,0.0
SGIP1,0.09385915262987818,1.220691959564279
ANPEP,0.9185101377751609,1.014966167477654
C8orf33,3.5317436041437095e-19,1.2126670885832072
C8orf31,1.7296990707090054e-39,4.109680376795139
C8orf37,0.0006179109610131408,1.287397939305696
C8orf34,0.06502589959842407,0.7971169159268847
KLHL25,0.00017945849455587603,1.1384411018022833
KLHL24,4.1806011601563845e-06,1.1640414877126086
KLHL26,0.30064238890505285,1.0480506459778103
KLHL21,0.8046334015777404,1.0134430246486161
KLHL20,0.012771582663237645,1.0843390567689568
POLQ,4.872651707848816e-23,3.610019987000382
KLHL22,0.7175599094566631,1.013197817552731
TMEM81,7.722982342862924e-16,1.7874795461569117
TMEM80,0.14563339240199058,0.9659205489659053
TMEM82,0.26406943751723,0.7714750543893024
KLHL29,0.2566947032062343,1.1354311710829346
KLHL28,6.2883854036993344e-06,1.2047726024492245
POLG,7.502850067257988e-15,1.1985730649028385
LTB4R,0.6271447977296674,1.0839696710846909
POLE,2.8249670428227972e-18,1.503298846744634
POLB,2.284447689297118e-09,1.2546995754749473
PSMD9,0.006295776514766812,1.0424037736344063
POLM,8.943336840791503e-14,1.2601279978772617
POLL,0.12385416885317217,1.0359474418635708
POLK,0.19080182843838395,1.062178342378442
SMA,0.010574317718107355,1.4077806438811449
POLH,3.3275640683927088e-18,1.3834310369022815
DQ576888,0.8127499669448712,0.8161011080332413
DQ579850,,0.0
ATP5EP2,2.672612064949557e-05,1.230070206541014
GGN,0.18853736023262724,0.7613449057023334
GGH,6.903751412918222e-14,1.6101620069761764
IL17D,0.17489476226406897,0.8696714323747996
IL17F,0.11675628656026875,0.6203331016414478
IL17A,0.2171218327688132,0.7147612836812733
IL17B,0.0016860542573273348,0.5734160845192945
IL17C,3.050851547781109e-14,3.7865065127726445
CHRDL1,4.3594268384225273e-07,0.46227454075048263
CHRDL2,0.10675438776616372,1.1959012769751731
C20orf173,5.388178248360288e-07,4.466283624967353
SSBP4,5.99978069133455e-14,1.2074774506813386
TMEM8A,0.0003211557859252845,1.1152101914122488
DQ577683,0.0004918333194257225,0.0
TMEM8C,7.271658364391857e-07,6.878854251012145
FAM89B,0.4503192008562482,0.9883865202974101
POM121L12,0.008359587730630735,0.0
C2CD2L,0.8058350513934481,1.01105940202945
CDC23,3.053192811669286e-10,1.1953969158045803
EI24,1.3654304152062214e-17,1.1005409620152826
SGMS2,0.007228435705259484,1.103297283738389
SGMS1,0.11010220385540567,1.0313337854496873
PRC1,9.358383583782637e-19,1.8786206298415133
HOXD11,6.364149040948646e-15,33.230865657521306
AK123816,0.00501886250338925,8.533138401559448
EPS15,5.8586018319263056e-05,1.0874996466879614
BC051808,0.45046054829488813,0.22878918607995397
LMCD1,3.559831713796081e-05,1.153239484932218
AOC3,4.976324384700246e-05,0.7069840405583482
ZNF648,8.811920792232628e-05,3.610312039641087
ZNF649,0.009024798842746526,0.8717853403501775
ZNF646,1.3308227683405046e-09,1.2627788864986218
ZNF644,4.634806534502017e-11,1.2420870155140946
ZNF645,0.03911686827815638,2.277475140831463
ZNF642,1.9242722789348075e-09,1.3186785497643594
ZNF643,7.998404772775965e-27,2.097777410559366
ZNF641,0.0005896700961946684,1.1276070942844305
GTPBP10,9.561209409622375e-19,1.4089986304550346
MIS18BP1,8.916234290621159e-17,1.4637085948871367
SPATA5L1,0.00010476254405328999,1.1766431017907766
LOC100286938,0.4802622068199174,1.0520171890730674
OR1G1,3.375340924950492e-08,17.10775623268697
PRCC,6.855001945157525e-15,1.0985992942765868
LOC100287042,1.884097530212271e-15,1.5771289224905707
PRCD,0.10656507043471111,1.1025026185051598
ZNF398,6.595037424335895e-06,1.168217094862456
ZNF391,0.03975346274013115,1.1949135757376312
PRCP,0.005918615941626639,1.0421889143164995
ZNF394,3.2805177136817577e-15,1.1337226792283737
ZNF395,0.21029751327935922,0.9664262461170221
ZNF396,0.8810912223898263,0.9893046527214506
ZNF397,0.003127947397841907,1.131714182855834
LOC100188947,0.8439187317012804,1.040000104569513
AX747246,0.22421102043423516,0.8960877864465987
SnoMe28S_Am2634,4.906574652740453e-06,0.0
NUDT22,0.7445287607851276,0.9896659247304421
NUDT21,1.6717765787385345e-11,1.149174695395954
POPDC2,0.04731699729816684,0.6797466534278891
POPDC3,0.16419164621802126,0.7880292302521226
DQ585460,0.14944165591114258,0.0
SPIN4,1.984877537441358e-12,1.6669119787416864
SPIN1,1.8556602517203027e-05,1.145145884985959
SPIN3,1.3439148166762107e-07,1.4481914045297406
D28359,5.9840083544339646e-09,1.9308786314805801
MIR320B1,0.022010825853040445,10.294697269489514
IFT52,4.044009579783645e-11,1.189453408175753
IFT57,0.0017370231802917007,1.0911524329185205
LPP,0.32664844550547567,0.937097095965126
LPO,0.004904830389169592,2.5147226854749616
LPL,0.4821405045749978,0.9240806422673866
GOLGA2P5,7.101817251960725e-06,1.3718839255158695
LPA,0.06688388095775126,1.8643509057253824
CLECL1,0.6898153195809498,0.9271518700516275
DDAH1,5.212962843492128e-13,1.288656803715608
DDAH2,1.8065642588450924e-07,1.1357506112613884
LOC100130673,1.7859798462869798e-37,14.662055986929955
CRELD2,0.06270316646644486,1.0838040230841524
CRELD1,0.3031506876041535,0.958667967591887
ARL4D,2.22630630588845e-05,0.5199982110458314
VWC2L,0.05060401204548585,2.457465113723766
ARL4C,0.00012870043148477948,1.18751169354773
ARL4A,0.35900300053519196,1.035758007173197
JAM2,1.7563534541024543e-07,0.627374035670718
DQ583307,0.005306440846436233,0.0
GALNT8,0.6809607650104139,0.8902574703964912
GALNT9,0.03585270177760069,1.5941156526188407
GALNT4,7.580235348495116e-10,1.367448308082029
